date,Ticker,BDH_Value,Return
12/5/2014,MXWD0RE Index,310.6867,-0.004905542
12/8/2014,MXWD0RE Index,310.6683,-5.92E-05
12/9/2014,MXWD0RE Index,310.7939,4.04E-04
12/10/2014,MXWD0RE Index,309.5933,-0.00386301
12/11/2014,MXWD0RE Index,308.1266,-0.004737506
12/12/2014,MXWD0RE Index,306.7624,-0.004427401
12/15/2014,MXWD0RE Index,302.856,-0.012734286
12/16/2014,MXWD0RE Index,301.072,-0.005890588
12/17/2014,MXWD0RE Index,303.7282,0.008822474
12/18/2014,MXWD0RE Index,306.2172,0.008194827
12/19/2014,MXWD0RE Index,308.5121,0.007494354
12/22/2014,MXWD0RE Index,312.7216,0.013644522
12/23/2014,MXWD0RE Index,311.4889,-0.003941845
12/24/2014,MXWD0RE Index,311.4693,-6.29E-05
12/25/2014,MXWD0RE Index,311.4054,-2.05E-04
12/26/2014,MXWD0RE Index,312.3246,0.002951779
12/29/2014,MXWD0RE Index,313.8217,0.00479341
12/30/2014,MXWD0RE Index,313.3197,-0.001599634
12/31/2014,MXWD0RE Index,310.5162,-0.00894773
1/1/2015,MXWD0RE Index,310.5162,0
1/2/2015,MXWD0RE Index,313.2906,0.0089348
1/5/2015,MXWD0RE Index,312.9451,-0.00110281
1/6/2015,MXWD0RE Index,312.8465,-3.15E-04
1/7/2015,MXWD0RE Index,315.3517,0.008007761
1/8/2015,MXWD0RE Index,317.449,0.00665067
1/9/2015,MXWD0RE Index,318.6262,0.003708312
1/12/2015,MXWD0RE Index,320.6857,0.006463687
1/13/2015,MXWD0RE Index,321.3844,0.002178769
1/14/2015,MXWD0RE Index,322.1285,0.002315296
1/15/2015,MXWD0RE Index,323.5319,0.004356646
1/16/2015,MXWD0RE Index,324.3262,0.00245509
1/19/2015,MXWD0RE Index,323.7495,-0.001778148
1/20/2015,MXWD0RE Index,322.8741,-0.002703942
1/21/2015,MXWD0RE Index,324.023,0.003558353
1/22/2015,MXWD0RE Index,327.0334,0.009290698
1/23/2015,MXWD0RE Index,329.1475,0.006464477
1/26/2015,MXWD0RE Index,329.9307,0.00237948
1/27/2015,MXWD0RE Index,330.275,0.001043552
1/28/2015,MXWD0RE Index,328.9551,-0.003996367
1/29/2015,MXWD0RE Index,327.6368,-0.004007538
1/30/2015,MXWD0RE Index,323.7718,-0.011796599
2/2/2015,MXWD0RE Index,325.2285,0.004499157
2/3/2015,MXWD0RE Index,326.3395,0.00341606
2/4/2015,MXWD0RE Index,326.2571,-2.52E-04
2/5/2015,MXWD0RE Index,329.5732,0.01016407
2/6/2015,MXWD0RE Index,325.0589,-0.013697412
2/9/2015,MXWD0RE Index,322.791,-0.006976889
2/10/2015,MXWD0RE Index,323.5935,0.002486129
2/11/2015,MXWD0RE Index,322.6179,-0.003014894
2/12/2015,MXWD0RE Index,325.5085,0.008959825
2/13/2015,MXWD0RE Index,326.7986,0.003963337
2/16/2015,MXWD0RE Index,326.9455,4.50E-04
2/17/2015,MXWD0RE Index,326.1906,-0.002308948
2/18/2015,MXWD0RE Index,327.6278,0.004406013
2/19/2015,MXWD0RE Index,324.6591,-0.009061197
2/20/2015,MXWD0RE Index,326.2314,0.004842926
2/23/2015,MXWD0RE Index,328.0296,0.005512038
2/24/2015,MXWD0RE Index,324.755,-0.009982636
2/25/2015,MXWD0RE Index,326.092,0.00411695
2/26/2015,MXWD0RE Index,324.3042,-0.005482502
2/27/2015,MXWD0RE Index,324.6449,0.001050557
3/2/2015,MXWD0RE Index,325.7247,0.003326096
3/3/2015,MXWD0RE Index,325.2939,-0.001322589
3/4/2015,MXWD0RE Index,322.3096,-0.009174165
3/5/2015,MXWD0RE Index,321.9595,-0.001086223
3/6/2015,MXWD0RE Index,316.0825,-0.018253849
3/9/2015,MXWD0RE Index,314.2142,-0.005910799
3/10/2015,MXWD0RE Index,311.849,-0.007527349
3/11/2015,MXWD0RE Index,312.1427,9.42E-04
3/12/2015,MXWD0RE Index,316.1142,0.012723347
3/13/2015,MXWD0RE Index,315.8492,-8.38E-04
3/16/2015,MXWD0RE Index,317.8868,0.00645118
3/17/2015,MXWD0RE Index,316.9939,-0.002808862
3/18/2015,MXWD0RE Index,320.5937,0.011356054
3/19/2015,MXWD0RE Index,322.2935,0.005302038
3/20/2015,MXWD0RE Index,327.6986,0.016770738
3/23/2015,MXWD0RE Index,328.4069,0.002161437
3/24/2015,MXWD0RE Index,328.3769,-9.14E-05
3/25/2015,MXWD0RE Index,326.3232,-0.006254094
3/26/2015,MXWD0RE Index,323.8808,-0.007484604
3/27/2015,MXWD0RE Index,325.217,0.004125592
3/30/2015,MXWD0RE Index,326.7515,0.004718388
3/31/2015,MXWD0RE Index,323.798,-0.009038979
4/1/2015,MXWD0RE Index,324.7434,0.002919722
4/2/2015,MXWD0RE Index,327.4617,0.008370609
4/3/2015,MXWD0RE Index,327.7361,8.38E-04
4/6/2015,MXWD0RE Index,330.4426,0.008258169
4/7/2015,MXWD0RE Index,328.2937,-0.006503096
4/8/2015,MXWD0RE Index,330.4652,0.006614504
4/9/2015,MXWD0RE Index,329.435,-0.003117424
4/10/2015,MXWD0RE Index,329.9779,0.001647973
4/13/2015,MXWD0RE Index,328.4608,-0.004597581
4/14/2015,MXWD0RE Index,329.7778,0.004009611
4/15/2015,MXWD0RE Index,328.0917,-0.005112837
4/16/2015,MXWD0RE Index,330.1625,0.00631165
4/17/2015,MXWD0RE Index,328.8306,-0.004034074
4/20/2015,MXWD0RE Index,327.5125,-0.004008447
4/21/2015,MXWD0RE Index,328.0676,0.001694897
4/22/2015,MXWD0RE Index,329.3613,0.003943395
4/23/2015,MXWD0RE Index,329.5087,4.48E-04
4/24/2015,MXWD0RE Index,330.5859,0.003269109
4/27/2015,MXWD0RE Index,331.8953,0.003960846
4/28/2015,MXWD0RE Index,332.1297,7.06E-04
4/29/2015,MXWD0RE Index,328.611,-0.010594355
4/30/2015,MXWD0RE Index,326.1122,-0.007604128
5/1/2015,MXWD0RE Index,326.1598,1.46E-04
5/4/2015,MXWD0RE Index,327.7885,0.004993565
5/5/2015,MXWD0RE Index,323.5325,-0.012983982
5/6/2015,MXWD0RE Index,321.7319,-0.005565438
5/7/2015,MXWD0RE Index,320.9998,-0.002275497
5/8/2015,MXWD0RE Index,326.2261,0.016281319
5/11/2015,MXWD0RE Index,324.2751,-0.005980515
5/12/2015,MXWD0RE Index,323.4901,-0.002420784
5/13/2015,MXWD0RE Index,323.3081,-5.63E-04
5/14/2015,MXWD0RE Index,326.4452,0.009703128
5/15/2015,MXWD0RE Index,329.5197,0.00941812
5/18/2015,MXWD0RE Index,327.8646,-0.005022765
5/19/2015,MXWD0RE Index,327.5104,-0.001080324
5/20/2015,MXWD0RE Index,327.2148,-9.03E-04
5/21/2015,MXWD0RE Index,326.5347,-0.002078451
5/22/2015,MXWD0RE Index,326.5663,9.68E-05
5/25/2015,MXWD0RE Index,326.7164,4.60E-04
5/26/2015,MXWD0RE Index,324.6182,-0.006422083
5/27/2015,MXWD0RE Index,325.1226,0.001553825
5/28/2015,MXWD0RE Index,323.1095,-0.006191818
5/29/2015,MXWD0RE Index,320.0362,-0.009511636
6/1/2015,MXWD0RE Index,321.946,0.00596745
6/2/2015,MXWD0RE Index,320.153,-0.005569257
6/3/2015,MXWD0RE Index,316.935,-0.010051444
6/4/2015,MXWD0RE Index,315.2099,-0.005443072
6/5/2015,MXWD0RE Index,311.0683,-0.013139181
6/8/2015,MXWD0RE Index,309.9213,-0.003687293
6/9/2015,MXWD0RE Index,308.5998,-0.004263986
6/10/2015,MXWD0RE Index,310.7644,0.007014262
6/11/2015,MXWD0RE Index,312.4046,0.005277953
6/12/2015,MXWD0RE Index,312.812,0.001304078
6/15/2015,MXWD0RE Index,311.0805,-0.005535274
6/16/2015,MXWD0RE Index,311.3794,9.61E-04
6/17/2015,MXWD0RE Index,311.7498,0.001189546
6/18/2015,MXWD0RE Index,315.1227,0.010819253
6/19/2015,MXWD0RE Index,313.7102,-0.004482381
6/22/2015,MXWD0RE Index,314.541,0.002648304
6/23/2015,MXWD0RE Index,314.3336,-6.59E-04
6/24/2015,MXWD0RE Index,313.2396,-0.003480379
6/25/2015,MXWD0RE Index,311.2493,-0.006353922
6/26/2015,MXWD0RE Index,310.6289,-0.001993257
6/29/2015,MXWD0RE Index,304.9411,-0.018310595
6/30/2015,MXWD0RE Index,306.2306,0.004228685
7/1/2015,MXWD0RE Index,308.9825,0.008986365
7/2/2015,MXWD0RE Index,309.5989,0.001994935
7/3/2015,MXWD0RE Index,308.534,-0.003439612
7/6/2015,MXWD0RE Index,306.5621,-0.006391192
7/7/2015,MXWD0RE Index,308.0963,0.005004533
7/8/2015,MXWD0RE Index,303.796,-0.013957649
7/9/2015,MXWD0RE Index,305.9736,0.007167968
7/10/2015,MXWD0RE Index,308.5819,0.008524592
7/13/2015,MXWD0RE Index,310.8175,0.007244754
7/14/2015,MXWD0RE Index,312.5489,0.005570471
7/15/2015,MXWD0RE Index,312.861,9.99E-04
7/16/2015,MXWD0RE Index,315.9737,0.009949147
7/17/2015,MXWD0RE Index,315.5146,-0.001452969
7/20/2015,MXWD0RE Index,315.4944,-6.40E-05
7/21/2015,MXWD0RE Index,315.1341,-0.001142017
7/22/2015,MXWD0RE Index,314.1766,-0.003038389
7/23/2015,MXWD0RE Index,312.7373,-0.004581181
7/24/2015,MXWD0RE Index,312.4271,-9.92E-04
7/27/2015,MXWD0RE Index,311.4806,-0.003029507
7/28/2015,MXWD0RE Index,311.6895,6.71E-04
7/29/2015,MXWD0RE Index,312.8243,0.003640803
7/30/2015,MXWD0RE Index,311.9224,-0.002883088
7/31/2015,MXWD0RE Index,314.1212,0.007049189
8/3/2015,MXWD0RE Index,313.7156,-0.001291221
8/4/2015,MXWD0RE Index,314.2832,0.001809282
8/5/2015,MXWD0RE Index,313.8667,-0.001325238
8/6/2015,MXWD0RE Index,313.731,-4.32E-04
8/7/2015,MXWD0RE Index,314.705,0.00310457
8/10/2015,MXWD0RE Index,314.6928,-3.88E-05
8/11/2015,MXWD0RE Index,314.6585,-1.09E-04
8/12/2015,MXWD0RE Index,313.5969,-0.003373816
8/13/2015,MXWD0RE Index,314.1212,0.001671892
8/14/2015,MXWD0RE Index,315.6884,0.004989157
8/17/2015,MXWD0RE Index,316.2267,0.001705162
8/18/2015,MXWD0RE Index,315.4812,-0.002357486
8/19/2015,MXWD0RE Index,313.4673,-0.006383582
8/20/2015,MXWD0RE Index,311.094,-0.007571125
8/21/2015,MXWD0RE Index,305.0868,-0.019309919
8/24/2015,MXWD0RE Index,290.5832,-0.047539258
8/25/2015,MXWD0RE Index,287.1335,-0.011871643
8/26/2015,MXWD0RE Index,290.578,0.011996162
8/27/2015,MXWD0RE Index,297.4125,0.023520363
8/28/2015,MXWD0RE Index,297.5677,5.22E-04
8/31/2015,MXWD0RE Index,293.7791,-0.012731893
9/1/2015,MXWD0RE Index,287.9537,-0.019829185
9/2/2015,MXWD0RE Index,289.0555,0.00382631
9/3/2015,MXWD0RE Index,289.7005,0.002231405
9/4/2015,MXWD0RE Index,284.884,-0.016625791
9/7/2015,MXWD0RE Index,284.1075,-0.002725671
9/8/2015,MXWD0RE Index,288.5547,0.01565323
9/9/2015,MXWD0RE Index,289.7505,0.004144102
9/10/2015,MXWD0RE Index,288.6722,-0.003721478
9/11/2015,MXWD0RE Index,291.3923,0.009422799
9/14/2015,MXWD0RE Index,291.7667,0.001284866
9/15/2015,MXWD0RE Index,291.9272,5.50E-04
9/16/2015,MXWD0RE Index,295.1526,0.011048645
9/17/2015,MXWD0RE Index,296.8627,0.005793952
9/18/2015,MXWD0RE Index,297.8714,0.003397867
9/21/2015,MXWD0RE Index,297.9917,4.04E-04
9/22/2015,MXWD0RE Index,295.2048,-0.009352274
9/23/2015,MXWD0RE Index,294.2642,-0.003186263
9/24/2015,MXWD0RE Index,292.8319,-0.004867395
9/25/2015,MXWD0RE Index,295.9286,0.010575009
9/28/2015,MXWD0RE Index,292.8458,-0.010417378
9/29/2015,MXWD0RE Index,291.4709,-0.004694962
9/30/2015,MXWD0RE Index,295.7257,0.014597684
10/1/2015,MXWD0RE Index,297.7362,0.00679853
10/2/2015,MXWD0RE Index,300.0511,0.007775004
10/5/2015,MXWD0RE Index,305.0447,0.016642499
10/6/2015,MXWD0RE Index,304.7911,-8.31E-04
10/7/2015,MXWD0RE Index,307.6816,0.009483545
10/8/2015,MXWD0RE Index,308.7846,0.003584875
10/9/2015,MXWD0RE Index,310.1661,0.004473993
10/12/2015,MXWD0RE Index,311.5784,0.004553367
10/13/2015,MXWD0RE Index,309.0174,-0.00821944
10/14/2015,MXWD0RE Index,307.4516,-0.005067029
10/15/2015,MXWD0RE Index,311.4168,0.012896989
10/16/2015,MXWD0RE Index,314.0849,0.008567617
10/19/2015,MXWD0RE Index,315.6113,0.004859832
10/20/2015,MXWD0RE Index,314.6101,-0.003172257
10/21/2015,MXWD0RE Index,314.2496,-0.001145863
10/22/2015,MXWD0RE Index,316.8133,0.008158165
10/23/2015,MXWD0RE Index,317.1412,0.001034994
10/26/2015,MXWD0RE Index,317.8389,0.002199966
10/27/2015,MXWD0RE Index,317.2085,-0.001983395
10/28/2015,MXWD0RE Index,317.6037,0.001245868
10/29/2015,MXWD0RE Index,315.6817,-0.006051567
10/30/2015,MXWD0RE Index,314.998,-0.002165789
11/2/2015,MXWD0RE Index,316.9957,0.006341945
11/3/2015,MXWD0RE Index,315.1321,-0.005878944
11/4/2015,MXWD0RE Index,313.967,-0.00369718
11/5/2015,MXWD0RE Index,314.0432,2.43E-04
11/6/2015,MXWD0RE Index,307.7153,-0.020149776
11/9/2015,MXWD0RE Index,303.0702,-0.015095447
11/10/2015,MXWD0RE Index,303.1985,4.23E-04
11/11/2015,MXWD0RE Index,304.8785,0.005540925
11/12/2015,MXWD0RE Index,304.4621,-0.00136579
11/13/2015,MXWD0RE Index,301.4388,-0.009929972
11/16/2015,MXWD0RE Index,302.3884,0.003150225
11/17/2015,MXWD0RE Index,304.8851,0.0082566
11/18/2015,MXWD0RE Index,307.0911,0.007235513
11/19/2015,MXWD0RE Index,309.7957,0.008807159
11/20/2015,MXWD0RE Index,312.6756,0.009296126
11/23/2015,MXWD0RE Index,311.6062,-0.003420158
11/24/2015,MXWD0RE Index,310.1459,-0.004686364
11/25/2015,MXWD0RE Index,310.4445,9.63E-04
11/26/2015,MXWD0RE Index,310.9118,0.001505261
11/27/2015,MXWD0RE Index,310.7412,-5.49E-04
11/30/2015,MXWD0RE Index,308.4388,-0.007409381
12/1/2015,MXWD0RE Index,313.7995,0.017380109
12/2/2015,MXWD0RE Index,309.9801,-0.012171466
12/3/2015,MXWD0RE Index,307.1739,-0.009052839
12/4/2015,MXWD0RE Index,309.3002,0.006922138
12/7/2015,MXWD0RE Index,309.0217,-9.00E-04
12/8/2015,MXWD0RE Index,307.6052,-0.00458382
12/9/2015,MXWD0RE Index,306.3674,-0.004023989
12/10/2015,MXWD0RE Index,303.7906,-0.008410817
12/11/2015,MXWD0RE Index,301.6258,-0.007125961
12/14/2015,MXWD0RE Index,301.5972,-9.48E-05
12/15/2015,MXWD0RE Index,302.8033,0.003999042
12/16/2015,MXWD0RE Index,308.7366,0.019594568
12/17/2015,MXWD0RE Index,308.4847,-8.16E-04
12/18/2015,MXWD0RE Index,306.2452,-0.007259679
12/21/2015,MXWD0RE Index,306.9644,0.002348445
12/22/2015,MXWD0RE Index,308.4018,0.004682628
12/23/2015,MXWD0RE Index,310.9505,0.008264219
12/24/2015,MXWD0RE Index,311.6795,0.002344425
12/25/2015,MXWD0RE Index,311.4893,-6.10E-04
12/28/2015,MXWD0RE Index,311.6989,6.73E-04
12/29/2015,MXWD0RE Index,314.3635,0.008548635
12/30/2015,MXWD0RE Index,313.1377,-0.003899308
12/31/2015,MXWD0RE Index,311.2349,-0.00607656
1/1/2016,MXWD0RE Index,311.2349,0
1/4/2016,MXWD0RE Index,306.2826,-0.015911776
1/5/2016,MXWD0RE Index,309.0531,0.009045568
1/6/2016,MXWD0RE Index,306.887,-0.007008828
1/7/2016,MXWD0RE Index,300.8506,-0.019669781
1/8/2016,MXWD0RE Index,297.8739,-0.00989428
1/11/2016,MXWD0RE Index,296.8211,-0.003534381
1/12/2016,MXWD0RE Index,294.8814,-0.006534913
1/13/2016,MXWD0RE Index,294.3958,-0.001646764
1/14/2016,MXWD0RE Index,292.4656,-0.006556479
1/15/2016,MXWD0RE Index,288.9054,-0.012173056
1/18/2016,MXWD0RE Index,286.9331,-0.006826802
1/19/2016,MXWD0RE Index,289.4448,0.008753608
1/20/2016,MXWD0RE Index,280.8198,-0.029798428
1/21/2016,MXWD0RE Index,279.9639,-0.003047862
1/22/2016,MXWD0RE Index,287.9783,0.028626548
1/25/2016,MXWD0RE Index,287.2295,-0.002600196
1/26/2016,MXWD0RE Index,289.4137,0.007604372
1/27/2016,MXWD0RE Index,287.9992,-0.004887467
1/28/2016,MXWD0RE Index,287.5098,-0.00169931
1/29/2016,MXWD0RE Index,294.43,0.02406944
2/1/2016,MXWD0RE Index,296.6847,0.007657847
2/2/2016,MXWD0RE Index,293.0833,-0.012138813
2/3/2016,MXWD0RE Index,293.6277,0.001857492
2/4/2016,MXWD0RE Index,295.3807,0.005970145
2/5/2016,MXWD0RE Index,289.8552,-0.018706368
2/8/2016,MXWD0RE Index,284.6562,-0.017936542
2/9/2016,MXWD0RE Index,280.2069,-0.015630434
2/10/2016,MXWD0RE Index,280.6948,0.001741213
2/11/2016,MXWD0RE Index,278.1984,-0.008893645
2/12/2016,MXWD0RE Index,278.2183,7.15E-05
2/15/2016,MXWD0RE Index,282.3115,0.014712188
2/16/2016,MXWD0RE Index,286.7275,0.015642296
2/17/2016,MXWD0RE Index,288.2588,0.005340611
2/18/2016,MXWD0RE Index,291.0909,0.009824852
2/19/2016,MXWD0RE Index,292.3336,0.004269113
2/22/2016,MXWD0RE Index,295.6,0.011173536
2/23/2016,MXWD0RE Index,293.8922,-0.005777402
2/24/2016,MXWD0RE Index,292.6909,-0.004087553
2/25/2016,MXWD0RE Index,296.0043,0.011320475
2/26/2016,MXWD0RE Index,295.6875,-0.001070255
2/29/2016,MXWD0RE Index,295.3741,-0.001059903
3/1/2016,MXWD0RE Index,301.7149,0.021467014
3/2/2016,MXWD0RE Index,305.4132,0.012257598
3/3/2016,MXWD0RE Index,307.6966,0.007476429
3/4/2016,MXWD0RE Index,308.5759,0.002857685
3/7/2016,MXWD0RE Index,308.5304,-1.47E-04
3/8/2016,MXWD0RE Index,307.0703,-0.004732435
3/9/2016,MXWD0RE Index,307.7191,0.002112871
3/10/2016,MXWD0RE Index,307.433,-9.30E-04
3/11/2016,MXWD0RE Index,313.745,0.020531303
3/14/2016,MXWD0RE Index,315.1635,0.004521188
3/15/2016,MXWD0RE Index,314.3862,-0.002466339
3/16/2016,MXWD0RE Index,315.6056,0.003878669
3/17/2016,MXWD0RE Index,322.8869,0.023070883
3/18/2016,MXWD0RE Index,321.9248,-0.002979681
3/21/2016,MXWD0RE Index,320.4665,-0.00452994
3/22/2016,MXWD0RE Index,321.0331,0.001768048
3/23/2016,MXWD0RE Index,319.0164,-0.006281907
3/24/2016,MXWD0RE Index,316.9868,-0.006362055
3/25/2016,MXWD0RE Index,317.1375,4.75E-04
3/28/2016,MXWD0RE Index,318.6945,0.004909542
3/29/2016,MXWD0RE Index,322.6121,0.01229265
3/30/2016,MXWD0RE Index,325.1483,0.007861453
3/31/2016,MXWD0RE Index,325.8054,0.002020924
4/1/2016,MXWD0RE Index,323.139,-0.008184026
4/4/2016,MXWD0RE Index,323.8643,0.002244545
4/5/2016,MXWD0RE Index,321.2948,-0.007933878
4/6/2016,MXWD0RE Index,322.403,0.003449169
4/7/2016,MXWD0RE Index,322.1712,-7.19E-04
4/8/2016,MXWD0RE Index,324.4357,0.007028872
4/11/2016,MXWD0RE Index,324.6756,7.39E-04
4/12/2016,MXWD0RE Index,325.8621,0.003654417
4/13/2016,MXWD0RE Index,327.0251,0.003568994
4/14/2016,MXWD0RE Index,326.9542,-2.17E-04
4/15/2016,MXWD0RE Index,327.8297,0.002677745
4/18/2016,MXWD0RE Index,327.9613,4.01E-04
4/19/2016,MXWD0RE Index,329.7274,0.005385087
4/20/2016,MXWD0RE Index,327.7248,-0.006073502
4/21/2016,MXWD0RE Index,324.7841,-0.008973077
4/22/2016,MXWD0RE Index,325.808,0.003152556
4/25/2016,MXWD0RE Index,327.4896,0.005161322
4/26/2016,MXWD0RE Index,328.5297,0.003175979
4/27/2016,MXWD0RE Index,327.3542,-0.003578063
4/28/2016,MXWD0RE Index,327.0708,-8.66E-04
4/29/2016,MXWD0RE Index,325.9214,-0.003514224
5/2/2016,MXWD0RE Index,327.5862,0.00510798
5/3/2016,MXWD0RE Index,325.7696,-0.005545411
5/4/2016,MXWD0RE Index,327.2282,0.004477398
5/5/2016,MXWD0RE Index,327.2416,4.10E-05
5/6/2016,MXWD0RE Index,327.4759,7.16E-04
5/9/2016,MXWD0RE Index,329.3319,0.005667593
5/10/2016,MXWD0RE Index,330.8944,0.004744454
5/11/2016,MXWD0RE Index,326.5563,-0.013110225
5/12/2016,MXWD0RE Index,326.6391,2.54E-04
5/13/2016,MXWD0RE Index,323.4377,-0.009801031
5/16/2016,MXWD0RE Index,325.4705,0.006284982
5/17/2016,MXWD0RE Index,324.1265,-0.004129407
5/18/2016,MXWD0RE Index,320.9141,-0.009910945
5/19/2016,MXWD0RE Index,317.1288,-0.011795368
5/20/2016,MXWD0RE Index,319.7644,0.008310819
5/23/2016,MXWD0RE Index,319.5189,-7.68E-04
5/24/2016,MXWD0RE Index,321.7582,0.007008349
5/25/2016,MXWD0RE Index,323.053,0.00402414
5/26/2016,MXWD0RE Index,323.8296,0.00240394
5/27/2016,MXWD0RE Index,324.9029,0.003314397
5/30/2016,MXWD0RE Index,324.949,1.42E-04
5/31/2016,MXWD0RE Index,324.8938,-1.70E-04
6/1/2016,MXWD0RE Index,324.6853,-6.42E-04
6/2/2016,MXWD0RE Index,324.8538,5.19E-04
6/3/2016,MXWD0RE Index,328.1222,0.010061141
6/6/2016,MXWD0RE Index,328.0675,-1.67E-04
6/7/2016,MXWD0RE Index,330.6514,0.007876123
6/8/2016,MXWD0RE Index,331.9706,0.0039897
6/9/2016,MXWD0RE Index,331.7354,-7.08E-04
6/10/2016,MXWD0RE Index,329.0411,-0.008121834
6/13/2016,MXWD0RE Index,326.6666,-0.007216424
6/14/2016,MXWD0RE Index,323.712,-0.009044696
6/15/2016,MXWD0RE Index,325.8194,0.006510108
6/16/2016,MXWD0RE Index,324.9179,-0.00276687
6/17/2016,MXWD0RE Index,325.7235,0.002479396
6/20/2016,MXWD0RE Index,329.8514,0.012673019
6/21/2016,MXWD0RE Index,331.8157,0.005955106
6/22/2016,MXWD0RE Index,331.6445,-5.16E-04
6/23/2016,MXWD0RE Index,333.8943,0.00678377
6/24/2016,MXWD0RE Index,324.3272,-0.02865308
6/27/2016,MXWD0RE Index,322.9488,-0.004250029
6/28/2016,MXWD0RE Index,328.2622,0.016452763
6/29/2016,MXWD0RE Index,334.2531,0.01825035
6/30/2016,MXWD0RE Index,337.4553,0.009580165
7/1/2016,MXWD0RE Index,338.0081,0.001638143
7/4/2016,MXWD0RE Index,339.338,0.003934521
7/5/2016,MXWD0RE Index,339.2456,-2.72E-04
7/6/2016,MXWD0RE Index,336.6618,-0.007616311
7/7/2016,MXWD0RE Index,335.152,-0.004484619
7/8/2016,MXWD0RE Index,338.0103,0.008528369
7/11/2016,MXWD0RE Index,341.6225,0.010686657
7/12/2016,MXWD0RE Index,343.3139,0.004951079
7/13/2016,MXWD0RE Index,344.7869,0.004290534
7/14/2016,MXWD0RE Index,344.3607,-0.001236126
7/15/2016,MXWD0RE Index,343.5276,-0.002419266
7/18/2016,MXWD0RE Index,344.3624,0.002430081
7/19/2016,MXWD0RE Index,344.8428,0.001395042
7/20/2016,MXWD0RE Index,346.7211,0.00544683
7/21/2016,MXWD0RE Index,348.0055,0.003704418
7/22/2016,MXWD0RE Index,348.8759,0.00250111
7/25/2016,MXWD0RE Index,349.1804,8.73E-04
7/26/2016,MXWD0RE Index,349.4995,9.14E-04
7/27/2016,MXWD0RE Index,347.4215,-0.005945645
7/28/2016,MXWD0RE Index,349.7574,0.006723533
7/29/2016,MXWD0RE Index,352.0701,0.006612298
8/1/2016,MXWD0RE Index,353.4089,0.003802652
8/2/2016,MXWD0RE Index,350.0158,-0.00960106
8/3/2016,MXWD0RE Index,345.637,-0.012510292
8/4/2016,MXWD0RE Index,346.6456,0.00291809
8/5/2016,MXWD0RE Index,347.3516,0.002036662
8/8/2016,MXWD0RE Index,349.2873,0.00557274
8/9/2016,MXWD0RE Index,350.773,0.004253519
8/10/2016,MXWD0RE Index,351.3454,0.001631825
8/11/2016,MXWD0RE Index,349.2894,-0.005851791
8/12/2016,MXWD0RE Index,350.4515,0.003327041
8/15/2016,MXWD0RE Index,350.6774,6.45E-04
8/16/2016,MXWD0RE Index,347.3783,-0.009407792
8/17/2016,MXWD0RE Index,347.3124,-1.90E-04
8/18/2016,MXWD0RE Index,347.42,3.10E-04
8/19/2016,MXWD0RE Index,345.5489,-0.0053857
8/22/2016,MXWD0RE Index,346.6801,0.003273632
8/23/2016,MXWD0RE Index,347.8937,0.003500634
8/24/2016,MXWD0RE Index,345.7794,-0.006077431
8/25/2016,MXWD0RE Index,346.4001,0.001795075
8/26/2016,MXWD0RE Index,344.1231,-0.006573324
8/29/2016,MXWD0RE Index,344.4652,9.94E-04
8/30/2016,MXWD0RE Index,343.8074,-0.001909627
8/31/2016,MXWD0RE Index,343.3624,-0.001294329
9/1/2016,MXWD0RE Index,343.7645,0.001171066
9/2/2016,MXWD0RE Index,345.2526,0.004328836
9/5/2016,MXWD0RE Index,347.0413,0.005180844
9/6/2016,MXWD0RE Index,350.4874,0.009929942
9/7/2016,MXWD0RE Index,350.8927,0.00115639
9/8/2016,MXWD0RE Index,349.2309,-0.004735921
9/9/2016,MXWD0RE Index,339.6111,-0.027545673
9/12/2016,MXWD0RE Index,339.0988,-0.00150849
9/13/2016,MXWD0RE Index,333.5348,-0.016408197
9/14/2016,MXWD0RE Index,333.8167,8.45E-04
9/15/2016,MXWD0RE Index,334.3696,0.001656298
9/16/2016,MXWD0RE Index,333.5583,-0.002426357
9/19/2016,MXWD0RE Index,337.0883,0.010582858
9/20/2016,MXWD0RE Index,337.1609,2.15E-04
9/21/2016,MXWD0RE Index,340.1826,0.00896219
9/22/2016,MXWD0RE Index,345.6639,0.016112817
9/23/2016,MXWD0RE Index,345.949,8.25E-04
9/26/2016,MXWD0RE Index,345.7284,-6.38E-04
9/27/2016,MXWD0RE Index,345.2335,-0.00143147
9/28/2016,MXWD0RE Index,345.9093,0.001957516
9/29/2016,MXWD0RE Index,343.2649,-0.007644779
9/30/2016,MXWD0RE Index,342.0845,-0.003438744
10/3/2016,MXWD0RE Index,338.9261,-0.009232807
10/4/2016,MXWD0RE Index,335.0884,-0.011323117
10/5/2016,MXWD0RE Index,329.0394,-0.018051953
10/6/2016,MXWD0RE Index,328.1677,-0.002649227
10/7/2016,MXWD0RE Index,326.8199,-0.004107046
10/10/2016,MXWD0RE Index,327.6684,0.002596231
10/11/2016,MXWD0RE Index,323.7667,-0.011907465
10/12/2016,MXWD0RE Index,324.9548,0.003669618
10/13/2016,MXWD0RE Index,326.3948,0.004431386
10/14/2016,MXWD0RE Index,326.2415,-4.70E-04
10/17/2016,MXWD0RE Index,325.3937,-0.002598688
10/18/2016,MXWD0RE Index,328.9006,0.010777406
10/19/2016,MXWD0RE Index,330.2075,0.003973541
10/20/2016,MXWD0RE Index,330.1649,-1.29E-04
