"","date","Name","BDH_Value"
"55897",2019-09-03,"MXWD0RL",1264.3699
"55898",2019-09-04,"MXWD0RL",1283.39
"55899",2019-09-05,"MXWD0RL",1274.8099
"55900",2019-09-06,"MXWD0RL",1276.9576
"55901",2019-09-09,"MXWD0RL",1269.1428
"55902",2019-09-10,"MXWD0RL",1256.9778
"55903",2019-09-11,"MXWD0RL",1259.192
"55904",2019-09-12,"MXWD0RL",1264.7633
"55905",2019-09-13,"MXWD0RL",1261.9942
"55906",2019-09-16,"MXWD0RL",1265.4638
"55907",2019-09-17,"MXWD0RL",1275.6702
"55908",2019-09-18,"MXWD0RL",1273.5794
"55909",2019-09-19,"MXWD0RL",1276.3049
"55910",2019-09-20,"MXWD0RL",1274.9796
"55911",2019-09-23,"MXWD0RL",1274.4007
"55912",2019-09-24,"MXWD0RL",1272.9451
"55913",2019-09-25,"MXWD0RL",1272.1725
"55914",2019-09-26,"MXWD0RL",1281.6267
"55915",2019-09-27,"MXWD0RL",1275.896
"55916",2019-09-30,"MXWD0RL",1277.2026
"55917",2019-10-01,"MXWD0RL",1269.2526
"55918",2019-10-02,"MXWD0RL",1265.2929
"55919",2019-10-03,"MXWD0RL",1273.7715
"55920",2019-10-04,"MXWD0RL",1280.9956
"55921",2019-10-07,"MXWD0RL",1280.1309
"55922",2019-10-08,"MXWD0RL",1274.2277
"55923",2019-10-09,"MXWD0RL",1276.6814
"55924",2019-10-10,"MXWD0RL",1276.3447
"55925",2019-10-11,"MXWD0RL",1282.9131
"55926",2019-10-14,"MXWD0RL",1284.3062
"55927",2019-10-15,"MXWD0RL",1287.9607
"55928",2019-10-16,"MXWD0RL",1293.605
"55929",2019-10-17,"MXWD0RL",1300.4495
"55930",2019-10-18,"MXWD0RL",1306.744
"55931",2019-10-21,"MXWD0RL",1314.7326
"55932",2019-10-22,"MXWD0RL",1310.7746
"55933",2019-10-23,"MXWD0RL",1310.5151
"55934",2019-10-24,"MXWD0RL",1309.2027
"55935",2019-10-25,"MXWD0RL",1300.4564
"55936",2019-10-28,"MXWD0RL",1294.1835
"55937",2019-10-29,"MXWD0RL",1298.3385
"55938",2019-10-30,"MXWD0RL",1302.3068
"55939",2019-10-31,"MXWD0RL",1304.4034
"55940",2019-11-01,"MXWD0RL",1305.5539
"55941",2019-11-04,"MXWD0RL",1301.1384
"55942",2019-11-05,"MXWD0RL",1287.6588
"55943",2019-11-06,"MXWD0RL",1289.747
"55944",2019-11-07,"MXWD0RL",1283.5344
"55945",2019-11-08,"MXWD0RL",1275.6841
"55946",2019-11-11,"MXWD0RL",1270.1608
"55947",2019-11-12,"MXWD0RL",1264.5036
"55948",2019-11-13,"MXWD0RL",1266.129
"55949",2019-11-14,"MXWD0RL",1271.3677
"55950",2019-11-15,"MXWD0RL",1278.0645
"55951",2019-11-18,"MXWD0RL",1286.8979
"55952",2019-11-19,"MXWD0RL",1293.7098
"55953",2019-11-20,"MXWD0RL",1290.5927
"55954",2019-11-21,"MXWD0RL",1276.8098
"55955",2019-11-22,"MXWD0RL",1272.7078
"55956",2019-11-25,"MXWD0RL",1272.7078
"55957",2016-08-31,"MXWDERL",1000
"55958",2016-09-01,"MXWDERL",1030.5159
"55959",2016-09-02,"MXWDERL",1035.0555
"55960",2016-09-05,"MXWDERL",1041.5466
"55961",2016-09-06,"MXWDERL",1051.9632
"55962",2016-09-07,"MXWDERL",1053.0368
"55963",2016-09-08,"MXWDERL",1048.08
"55964",2016-09-09,"MXWDERL",1019.9786
"55965",2016-09-12,"MXWDERL",1018.688
"55966",2016-09-13,"MXWDERL",1001.5527
"55967",2016-09-14,"MXWDERL",1002.6138
"55968",2016-09-15,"MXWDERL",1004.9271
"55969",2016-09-16,"MXWDERL",1002.796
"55970",2016-09-19,"MXWDERL",1013.8619
"55971",2016-09-20,"MXWDERL",1013.443
"55972",2016-09-21,"MXWDERL",1024.5612
"55973",2016-09-22,"MXWDERL",1039.3805
"55974",2016-09-23,"MXWDERL",1040.8591
"55975",2016-09-26,"MXWDERL",1040.4441
"55976",2016-09-27,"MXWDERL",1038.5402
"55977",2016-09-28,"MXWDERL",1041.0601
"55978",2016-09-29,"MXWDERL",1033.0512
"55979",2016-09-30,"MXWDERL",1028.6857
"55980",2016-10-03,"MXWDERL",1018.7653
"55981",2016-10-04,"MXWDERL",1007.5759
"55982",2016-10-05,"MXWDERL",990.5512
"55983",2016-10-06,"MXWDERL",989.894
"55984",2016-10-07,"MXWDERL",986.4712
"55985",2016-10-10,"MXWDERL",989.1181
"55986",2016-10-11,"MXWDERL",977.7277
"55987",2016-10-12,"MXWDERL",983.0121
"55988",2016-10-13,"MXWDERL",986.1766
"55989",2016-10-14,"MXWDERL",985.3397
"55990",2016-10-17,"MXWDERL",983.6222
"55991",2016-10-18,"MXWDERL",993.4959
"55992",2016-10-19,"MXWDERL",997.9123
"55993",2016-10-20,"MXWDERL",997.0139
"55994",2016-10-21,"MXWDERL",995.1097
"55995",2016-10-24,"MXWDERL",999.5195
"55996",2016-10-25,"MXWDERL",998.7396
"55997",2016-10-26,"MXWDERL",991.0227
"55998",2016-10-27,"MXWDERL",974.7529
"55999",2016-10-28,"MXWDERL",973.1234
"56000",2016-10-31,"MXWDERL",984.5247
"56001",2016-11-01,"MXWDERL",976.5129
"56002",2016-11-02,"MXWDERL",965.9213
"56003",2016-11-03,"MXWDERL",961.9121
"56004",2016-11-04,"MXWDERL",963.6668
"56005",2016-11-07,"MXWDERL",968.6662
"56006",2016-11-08,"MXWDERL",974.084
"56007",2016-11-09,"MXWDERL",953.1599
"56008",2016-11-10,"MXWDERL",945.8317
"56009",2016-11-11,"MXWDERL",939.7548
"56010",2016-11-14,"MXWDERL",945.3767
"56011",2016-11-15,"MXWDERL",942.2331
"56012",2016-11-16,"MXWDERL",939.171
"56013",2016-11-17,"MXWDERL",938.1829
"56014",2016-11-18,"MXWDERL",936.8256
"56015",2016-11-21,"MXWDERL",937.6858
"56016",2016-11-22,"MXWDERL",948.4557
"56017",2016-11-23,"MXWDERL",944.4736
"56018",2016-11-24,"MXWDERL",945.2408
"56019",2016-11-25,"MXWDERL",948.4405
"56020",2016-11-28,"MXWDERL",953.5198
"56021",2016-11-29,"MXWDERL",957.104
"56022",2016-11-30,"MXWDERL",953.1405
"56023",2016-12-01,"MXWDERL",942.2116
"56024",2016-12-02,"MXWDERL",947.7141
"56025",2016-12-05,"MXWDERL",949.4716
"56026",2016-12-06,"MXWDERL",955.0644
"56027",2016-12-07,"MXWDERL",970.1586
"56028",2016-12-08,"MXWDERL",976.2328
"56029",2016-12-09,"MXWDERL",974.6149
"56030",2016-12-12,"MXWDERL",978.0505
"56031",2016-12-13,"MXWDERL",980.3949
"56032",2016-12-14,"MXWDERL",968.2182
"56033",2016-12-15,"MXWDERL",951.7456
"56034",2016-12-16,"MXWDERL",958.527
"56035",2016-12-19,"MXWDERL",963.8058
"56036",2016-12-20,"MXWDERL",964.4225
"56037",2016-12-21,"MXWDERL",957.4432
"56038",2016-12-22,"MXWDERL",955.8528
"56039",2016-12-23,"MXWDERL",956.0507
"56040",2016-12-26,"MXWDERL",956.4066
"56041",2016-12-27,"MXWDERL",956.9667
"56042",2016-12-28,"MXWDERL",953.5804
"56043",2016-12-29,"MXWDERL",962.164
"56044",2016-12-30,"MXWDERL",969.3543
"56045",2017-01-02,"MXWDERL",969.4091
"56046",2017-01-03,"MXWDERL",973.7052
"56047",2017-01-04,"MXWDERL",986.1806
"56048",2017-01-05,"MXWDERL",993.5361
"56049",2017-01-06,"MXWDERL",994.4413
"56050",2017-01-09,"MXWDERL",991.8052
"56051",2017-01-10,"MXWDERL",987.2003
"56052",2017-01-11,"MXWDERL",981.6888
"56053",2017-01-12,"MXWDERL",986.6931
"56054",2017-01-13,"MXWDERL",985.1489
"56055",2017-01-16,"MXWDERL",982.7511
"56056",2017-01-17,"MXWDERL",986.524
"56057",2017-01-18,"MXWDERL",989.9827
"56058",2017-01-19,"MXWDERL",980.2922
"56059",2017-01-20,"MXWDERL",982.8743
"56060",2017-01-23,"MXWDERL",988.7066
"56061",2017-01-24,"MXWDERL",990.0827
"56062",2017-01-25,"MXWDERL",985.2859
"56063",2017-01-26,"MXWDERL",986.0145
"56064",2017-01-27,"MXWDERL",982.0741
"56065",2017-01-30,"MXWDERL",978.7745
"56066",2017-01-31,"MXWDERL",983.895
"56067",2017-02-01,"MXWDERL",976.9532
"56068",2017-02-02,"MXWDERL",983.3981
"56069",2017-02-03,"MXWDERL",988.588
"56070",2017-02-06,"MXWDERL",986.015
"56071",2017-02-07,"MXWDERL",986.6964
"56072",2017-02-08,"MXWDERL",995.9732
"56073",2017-02-09,"MXWDERL",999.0728
"56074",2017-02-10,"MXWDERL",1004.8902
"56075",2017-02-13,"MXWDERL",1006.2932
"56076",2017-02-14,"MXWDERL",1002.0321
"56077",2017-02-15,"MXWDERL",1002.8194
"56078",2017-02-16,"MXWDERL",1006.8536
"56079",2017-02-17,"MXWDERL",1006.8346
"56080",2017-02-20,"MXWDERL",1007.0325
"56081",2017-02-21,"MXWDERL",1014.9939
"56082",2017-02-22,"MXWDERL",1016.8632
"56083",2017-02-23,"MXWDERL",1023.5439
"56084",2017-02-24,"MXWDERL",1025.2046
"56085",2017-02-27,"MXWDERL",1027.0229
"56086",2017-02-28,"MXWDERL",1023.0157
"56087",2017-03-01,"MXWDERL",1020.0035
"56088",2017-03-02,"MXWDERL",1017.0249
"56089",2017-03-03,"MXWDERL",1011.2441
"56090",2017-03-06,"MXWDERL",1010.1412
"56091",2017-03-07,"MXWDERL",1009.0235
"56092",2017-03-08,"MXWDERL",1000.0247
"56093",2017-03-09,"MXWDERL",989.6408
"56094",2017-03-10,"MXWDERL",992.2114
"56095",2017-03-13,"MXWDERL",996.6799
"56096",2017-03-14,"MXWDERL",994.1217
"56097",2017-03-15,"MXWDERL",1006.6766
"56098",2017-03-16,"MXWDERL",1012.9955
"56099",2017-03-17,"MXWDERL",1013.2995
"56100",2017-03-20,"MXWDERL",1013.5885
"56101",2017-03-21,"MXWDERL",1013.9512
"56102",2017-03-22,"MXWDERL",1012.5879
"56103",2017-03-23,"MXWDERL",1019.0741
"56104",2017-03-24,"MXWDERL",1019.5104
"56105",2017-03-27,"MXWDERL",1011.6473
"56106",2017-03-28,"MXWDERL",1017.6653
"56107",2017-03-29,"MXWDERL",1020.0672
"56108",2017-03-30,"MXWDERL",1019.9814
"56109",2017-03-31,"MXWDERL",1018.8781
"56110",2017-04-03,"MXWDERL",1021.8763
"56111",2017-04-04,"MXWDERL",1020.638
"56112",2017-04-05,"MXWDERL",1023.55
"56113",2017-04-06,"MXWDERL",1026.2919
"56114",2017-04-07,"MXWDERL",1028.8627
"56115",2017-04-10,"MXWDERL",1032.6892
"56116",2017-04-11,"MXWDERL",1037.5921
"56117",2017-04-12,"MXWDERL",1040.4056
"56118",2017-04-13,"MXWDERL",1041.8348
"56119",2017-04-14,"MXWDERL",1042.0146
"56120",2017-04-17,"MXWDERL",1052.108
"56121",2017-04-18,"MXWDERL",1050.4383
"56122",2017-04-19,"MXWDERL",1044.9224
"56123",2017-04-20,"MXWDERL",1046.2164
"56124",2017-04-21,"MXWDERL",1042.9846
"56125",2017-04-24,"MXWDERL",1036.5271
"56126",2017-04-25,"MXWDERL",1039.1891
"56127",2017-04-26,"MXWDERL",1034.134
"56128",2017-04-27,"MXWDERL",1033.6828
"56129",2017-04-28,"MXWDERL",1027.7384
"56130",2017-05-01,"MXWDERL",1033.2378
"56131",2017-05-02,"MXWDERL",1037.0173
"56132",2017-05-03,"MXWDERL",1028.2562
"56133",2017-05-04,"MXWDERL",1025.3767
"56134",2017-05-05,"MXWDERL",1028.9827
"56135",2017-05-08,"MXWDERL",1029.5522
"56136",2017-05-09,"MXWDERL",1026.6622
"56137",2017-05-10,"MXWDERL",1030.6339
"56138",2017-05-11,"MXWDERL",1027.9729
"56139",2017-05-12,"MXWDERL",1023.6725
"56140",2017-05-15,"MXWDERL",1029.2405
"56141",2017-05-16,"MXWDERL",1026.3611
"56142",2017-05-17,"MXWDERL",1031.0316
"56143",2017-05-18,"MXWDERL",1028.8842
"56144",2017-05-19,"MXWDERL",1034.0616
"56145",2017-05-22,"MXWDERL",1038.2895
"56146",2017-05-23,"MXWDERL",1038.5929
"56147",2017-05-24,"MXWDERL",1044.8438
"56148",2017-05-25,"MXWDERL",1050.5465
"56149",2017-05-26,"MXWDERL",1047.0918
"56150",2017-05-29,"MXWDERL",1049.4398
"56151",2017-05-30,"MXWDERL",1047.1507
"56152",2017-05-31,"MXWDERL",1047.32
"56153",2017-06-01,"MXWDERL",1053.1988
"56154",2017-06-02,"MXWDERL",1063.2169
"56155",2017-06-05,"MXWDERL",1062.2443
"56156",2017-06-06,"MXWDERL",1062.638
"56157",2017-06-07,"MXWDERL",1066.1259
"56158",2017-06-08,"MXWDERL",1060.5501
"56159",2017-06-09,"MXWDERL",1061.0632
"56160",2017-06-12,"MXWDERL",1064.2521
"56161",2017-06-13,"MXWDERL",1070.9506
"56162",2017-06-14,"MXWDERL",1074.4079
"56163",2017-06-15,"MXWDERL",1073.6961
"56164",2017-06-16,"MXWDERL",1072.7403
"56165",2017-06-19,"MXWDERL",1075.1352
"56166",2017-06-20,"MXWDERL",1068.9444
"56167",2017-06-21,"MXWDERL",1064.083
"56168",2017-06-22,"MXWDERL",1062.8769
"56169",2017-06-23,"MXWDERL",1065.3653
"56170",2017-06-26,"MXWDERL",1069.5962
"56171",2017-06-27,"MXWDERL",1065.0947
"56172",2017-06-28,"MXWDERL",1064.407
"56173",2017-06-29,"MXWDERL",1061.2339
"56174",2017-06-30,"MXWDERL",1057.901
"56175",2017-07-03,"MXWDERL",1063.268
"56176",2017-07-04,"MXWDERL",1062.8624
"56177",2017-07-05,"MXWDERL",1053.8294
"56178",2017-07-06,"MXWDERL",1044.5037
"56179",2017-07-07,"MXWDERL",1044.9061
"56180",2017-07-10,"MXWDERL",1041.1045
"56181",2017-07-11,"MXWDERL",1039.7717
"56182",2017-07-12,"MXWDERL",1048.5687
"56183",2017-07-13,"MXWDERL",1053.8623
"56184",2017-07-14,"MXWDERL",1066.3779
"56185",2017-07-17,"MXWDERL",1069.4403
"56186",2017-07-18,"MXWDERL",1070.3831
"56187",2017-07-19,"MXWDERL",1078.2658
"56188",2017-07-20,"MXWDERL",1078.0913
"56189",2017-07-21,"MXWDERL",1079.4448
"56190",2017-07-24,"MXWDERL",1079.0266
"56191",2017-07-25,"MXWDERL",1077.984
"56192",2017-07-26,"MXWDERL",1084.2205
"56193",2017-07-27,"MXWDERL",1090.0314
"56194",2017-07-28,"MXWDERL",1090.2631
"56195",2017-07-31,"MXWDERL",1089.2956
"56196",2017-08-01,"MXWDERL",1093.9692
"56197",2017-08-02,"MXWDERL",1089.7102
"56198",2017-08-03,"MXWDERL",1088.4485
"56199",2017-08-04,"MXWDERL",1090.7252
"56200",2017-08-07,"MXWDERL",1090.149
"56201",2017-08-08,"MXWDERL",1086.1354
"56202",2017-08-09,"MXWDERL",1089.4598
"56203",2017-08-10,"MXWDERL",1081.4764
"56204",2017-08-11,"MXWDERL",1073.6602
"56205",2017-08-14,"MXWDERL",1083.9613
"56206",2017-08-15,"MXWDERL",1080.7956
"56207",2017-08-16,"MXWDERL",1084.3658
"56208",2017-08-17,"MXWDERL",1080.397
"56209",2017-08-18,"MXWDERL",1073.9614
"56210",2017-08-21,"MXWDERL",1083.7755
"56211",2017-08-22,"MXWDERL",1084.9424
"56212",2017-08-23,"MXWDERL",1090.5116
"56213",2017-08-24,"MXWDERL",1089.7896
"56214",2017-08-25,"MXWDERL",1092.542
"56215",2017-08-28,"MXWDERL",1091.3607
"56216",2017-08-29,"MXWDERL",1091.2893
"56217",2017-08-30,"MXWDERL",1095.3864
"56218",2017-08-31,"MXWDERL",1102.3871
"56219",2017-09-01,"MXWDERL",1101.7303
"56220",2017-09-04,"MXWDERL",1100.181
"56221",2017-09-05,"MXWDERL",1102.3051
"56222",2017-09-06,"MXWDERL",1102.2277
"56223",2017-09-07,"MXWDERL",1110.6842
"56224",2017-09-08,"MXWDERL",1113.659
"56225",2017-09-11,"MXWDERL",1120.378
"56226",2017-09-12,"MXWDERL",1113.0725
"56227",2017-09-13,"MXWDERL",1110.0046
"56228",2017-09-14,"MXWDERL",1113.7717
"56229",2017-09-15,"MXWDERL",1119.5819
"56230",2017-09-18,"MXWDERL",1119.7723
"56231",2017-09-19,"MXWDERL",1113.5997
"56232",2017-09-20,"MXWDERL",1112.8748
"56233",2017-09-21,"MXWDERL",1108.4221
"56234",2017-09-22,"MXWDERL",1102.6765
"56235",2017-09-25,"MXWDERL",1095.7947
"56236",2017-09-26,"MXWDERL",1094.2682
"56237",2017-09-27,"MXWDERL",1090.8801
"56238",2017-09-28,"MXWDERL",1093.5933
"56239",2017-09-29,"MXWDERL",1096.6675
"56240",2017-10-02,"MXWDERL",1094.5752
"56241",2017-10-03,"MXWDERL",1099.0554
"56242",2017-10-04,"MXWDERL",1106.7472
"56243",2017-10-05,"MXWDERL",1107.6378
"56244",2017-10-06,"MXWDERL",1107.0337
"56245",2017-10-09,"MXWDERL",1106.1881
"56246",2017-10-10,"MXWDERL",1111.6125
"56247",2017-10-11,"MXWDERL",1111.9494
"56248",2017-10-12,"MXWDERL",1119.9633
"56249",2017-10-13,"MXWDERL",1122.9437
"56250",2017-10-16,"MXWDERL",1121.6912
"56251",2017-10-17,"MXWDERL",1120.7939
"56252",2017-10-18,"MXWDERL",1120.9828
"56253",2017-10-19,"MXWDERL",1117.9529
"56254",2017-10-20,"MXWDERL",1117.4871
"56255",2017-10-23,"MXWDERL",1112.0188
"56256",2017-10-24,"MXWDERL",1108.4791
"56257",2017-10-25,"MXWDERL",1105.168
"56258",2017-10-26,"MXWDERL",1100.2337
"56259",2017-10-27,"MXWDERL",1100.2638
"56260",2017-10-30,"MXWDERL",1102.8655
"56261",2017-10-31,"MXWDERL",1104.8257
"56262",2017-11-01,"MXWDERL",1106.5928
"56263",2017-11-02,"MXWDERL",1113.9349
"56264",2017-11-03,"MXWDERL",1113.4057
"56265",2017-11-06,"MXWDERL",1118.9311
"56266",2017-11-07,"MXWDERL",1130.7676
"56267",2017-11-08,"MXWDERL",1136.4785
"56268",2017-11-09,"MXWDERL",1138.7207
"56269",2017-11-10,"MXWDERL",1139.3363
"56270",2017-11-13,"MXWDERL",1136.4186
"56271",2017-11-14,"MXWDERL",1133.5409
"56272",2017-11-15,"MXWDERL",1124.3334
"56273",2017-11-16,"MXWDERL",1128.7295
"56274",2017-11-17,"MXWDERL",1125.8737
"56275",2017-11-20,"MXWDERL",1123.4352
"56276",2017-11-21,"MXWDERL",1130.0119
"56277",2017-11-22,"MXWDERL",1130.9103
"56278",2017-11-23,"MXWDERL",1131.3794
"56279",2017-11-24,"MXWDERL",1134.8747
"56280",2017-11-27,"MXWDERL",1130.8995
"56281",2017-11-28,"MXWDERL",1128.5374
"56282",2017-11-29,"MXWDERL",1127.3007
"56283",2017-11-30,"MXWDERL",1128.0199
"56284",2017-12-01,"MXWDERL",1129.043
"56285",2017-12-04,"MXWDERL",1120.7686
"56286",2017-12-05,"MXWDERL",1118.6567
"56287",2017-12-06,"MXWDERL",1115.2847
"56288",2017-12-07,"MXWDERL",1116.1023
"56289",2017-12-08,"MXWDERL",1120.9348
"56290",2017-12-11,"MXWDERL",1123.4077
"56291",2017-12-12,"MXWDERL",1128.7154
"56292",2017-12-13,"MXWDERL",1132.8489
"56293",2017-12-14,"MXWDERL",1135.9159
"56294",2017-12-15,"MXWDERL",1133.2465
"56295",2017-12-18,"MXWDERL",1139.8077
"56296",2017-12-19,"MXWDERL",1125.8484
"56297",2017-12-20,"MXWDERL",1116.9771
"56298",2017-12-21,"MXWDERL",1114.1214
"56299",2017-12-22,"MXWDERL",1121.911
"56300",2017-12-25,"MXWDERL",1122.4642
"56301",2017-12-26,"MXWDERL",1125.6855
"56302",2017-12-27,"MXWDERL",1132.7277
"56303",2017-12-28,"MXWDERL",1140.6697
"56304",2017-12-29,"MXWDERL",1141.184
"56305",2018-01-01,"MXWDERL",1141.104
"56306",2018-01-02,"MXWDERL",1143.8672
"56307",2018-01-03,"MXWDERL",1145.525
"56308",2018-01-04,"MXWDERL",1137.3938
"56309",2018-01-05,"MXWDERL",1145.0902
"56310",2018-01-08,"MXWDERL",1152.7963
"56311",2018-01-09,"MXWDERL",1148.86
"56312",2018-01-10,"MXWDERL",1139.4834
"56313",2018-01-11,"MXWDERL",1133.173
"56314",2018-01-12,"MXWDERL",1127.2105
"56315",2018-01-15,"MXWDERL",1127.7579
"56316",2018-01-16,"MXWDERL",1133.0648
"56317",2018-01-17,"MXWDERL",1136.4928
"56318",2018-01-18,"MXWDERL",1127.3544
"56319",2018-01-19,"MXWDERL",1136.4517
"56320",2018-01-22,"MXWDERL",1145.3566
"56321",2018-01-23,"MXWDERL",1160.1807
"56322",2018-01-24,"MXWDERL",1161.2624
"56323",2018-01-25,"MXWDERL",1160.9
"56324",2018-01-26,"MXWDERL",1165.2616
"56325",2018-01-29,"MXWDERL",1151.4045
"56326",2018-01-30,"MXWDERL",1144.2166
"56327",2018-01-31,"MXWDERL",1154.9556
"56328",2018-02-01,"MXWDERL",1141.6814
"56329",2018-02-02,"MXWDERL",1129.9632
"56330",2018-02-05,"MXWDERL",1102.932
"56331",2018-02-06,"MXWDERL",1083.2667
"56332",2018-02-07,"MXWDERL",1078.7748
"56333",2018-02-08,"MXWDERL",1060.6395
"56334",2018-02-09,"MXWDERL",1063.8512
"56335",2018-02-12,"MXWDERL",1065.6393
"56336",2018-02-13,"MXWDERL",1073.7847
"56337",2018-02-14,"MXWDERL",1074.4954
"56338",2018-02-15,"MXWDERL",1084.5219
"56339",2018-02-16,"MXWDERL",1089.2416
"56340",2018-02-19,"MXWDERL",1093.3328
"56341",2018-02-20,"MXWDERL",1084.3292
"56342",2018-02-21,"MXWDERL",1076.3201
"56343",2018-02-22,"MXWDERL",1077.3792
"56344",2018-02-23,"MXWDERL",1093.8053
"56345",2018-02-26,"MXWDERL",1100.9603
"56346",2018-02-27,"MXWDERL",1084.3655
"56347",2018-02-28,"MXWDERL",1078.8978
"56348",2018-03-01,"MXWDERL",1075.3196
"56349",2018-03-02,"MXWDERL",1071.4828
"56350",2018-03-05,"MXWDERL",1073.1505
"56351",2018-03-06,"MXWDERL",1079.4774
"56352",2018-03-07,"MXWDERL",1080.4787
"56353",2018-03-08,"MXWDERL",1088.8302
"56354",2018-03-09,"MXWDERL",1095.4975
"56355",2018-03-12,"MXWDERL",1101.9043
"56356",2018-03-13,"MXWDERL",1103.9754
"56357",2018-03-14,"MXWDERL",1104.9724
"56358",2018-03-15,"MXWDERL",1107.4254
"56359",2018-03-16,"MXWDERL",1111.3632
"56360",2018-03-19,"MXWDERL",1103.5172
"56361",2018-03-20,"MXWDERL",1100.8318
"56362",2018-03-21,"MXWDERL",1096.3168
"56363",2018-03-22,"MXWDERL",1094.2753
"56364",2018-03-23,"MXWDERL",1075.4906
"56365",2018-03-26,"MXWDERL",1083.1485
"56366",2018-03-27,"MXWDERL",1089.819
"56367",2018-03-28,"MXWDERL",1095.2995
"56368",2018-03-29,"MXWDERL",1097.4994
"56369",2018-03-30,"MXWDERL",1098.9745
"56370",2018-04-02,"MXWDERL",1090.3389
"56371",2018-04-03,"MXWDERL",1090.2837
"56372",2018-04-04,"MXWDERL",1097.0672
"56373",2018-04-05,"MXWDERL",1099.6212
"56374",2018-04-06,"MXWDERL",1096.948
"56375",2018-04-09,"MXWDERL",1100.9766
"56376",2018-04-10,"MXWDERL",1103.6392
"56377",2018-04-11,"MXWDERL",1104.3747
"56378",2018-04-12,"MXWDERL",1095.9758
"56379",2018-04-13,"MXWDERL",1098.5385
"56380",2018-04-16,"MXWDERL",1097.0792
"56381",2018-04-17,"MXWDERL",1101.3515
"56382",2018-04-18,"MXWDERL",1105.3227
"56383",2018-04-19,"MXWDERL",1096.0137
"56384",2018-04-20,"MXWDERL",1086.8993
"56385",2018-04-23,"MXWDERL",1082.8549
"56386",2018-04-24,"MXWDERL",1087.7042
"56387",2018-04-25,"MXWDERL",1083.7562
"56388",2018-04-26,"MXWDERL",1091.1345
"56389",2018-04-27,"MXWDERL",1103.6328
"56390",2018-04-30,"MXWDERL",1106.9896
"56391",2018-05-01,"MXWDERL",1110.7804
"56392",2018-05-02,"MXWDERL",1106.4154
"56393",2018-05-03,"MXWDERL",1101.9984
"56394",2018-05-04,"MXWDERL",1106.3888
"56395",2018-05-07,"MXWDERL",1107.9095
"56396",2018-05-08,"MXWDERL",1106.1038
"56397",2018-05-09,"MXWDERL",1110.5586
"56398",2018-05-10,"MXWDERL",1117.8732
"56399",2018-05-11,"MXWDERL",1119.6967
"56400",2018-05-14,"MXWDERL",1122.0355
"56401",2018-05-15,"MXWDERL",1106.0749
"56402",2018-05-16,"MXWDERL",1101.6868
"56403",2018-05-17,"MXWDERL",1094.8532
"56404",2018-05-18,"MXWDERL",1096.6776
"56405",2018-05-21,"MXWDERL",1102.6216
"56406",2018-05-22,"MXWDERL",1104.9261
"56407",2018-05-23,"MXWDERL",1106.3109
"56408",2018-05-24,"MXWDERL",1107.2001
"56409",2018-05-25,"MXWDERL",1107.443
"56410",2018-05-28,"MXWDERL",1108.5185
"56411",2018-05-29,"MXWDERL",1107.3814
"56412",2018-05-30,"MXWDERL",1110.6441
"56413",2018-05-31,"MXWDERL",1111.691
"56414",2018-06-01,"MXWDERL",1113.9666
"56415",2018-06-04,"MXWDERL",1129.2434
"56416",2018-06-05,"MXWDERL",1126.8013
"56417",2018-06-06,"MXWDERL",1131.1344
"56418",2018-06-07,"MXWDERL",1131.3106
"56419",2018-06-08,"MXWDERL",1129.7471
"56420",2018-06-11,"MXWDERL",1128.595
"56421",2018-06-12,"MXWDERL",1133.0351
"56422",2018-06-13,"MXWDERL",1117.7927
"56423",2018-06-14,"MXWDERL",1117.5134
"56424",2018-06-15,"MXWDERL",1116.4663
"56425",2018-06-18,"MXWDERL",1114.6247
"56426",2018-06-19,"MXWDERL",1105.8943
"56427",2018-06-20,"MXWDERL",1115.5876
"56428",2018-06-21,"MXWDERL",1117.4454
"56429",2018-06-22,"MXWDERL",1123.2494
"56430",2018-06-25,"MXWDERL",1114.2884
"56431",2018-06-26,"MXWDERL",1116.7729
"56432",2018-06-27,"MXWDERL",1106.8772
"56433",2018-06-28,"MXWDERL",1110.4255
"56434",2018-06-29,"MXWDERL",1118.4536
"56435",2018-07-02,"MXWDERL",1112.7135
"56436",2018-07-03,"MXWDERL",1115.7351
"56437",2018-07-04,"MXWDERL",1113.3248
"56438",2018-07-05,"MXWDERL",1123.246
"56439",2018-07-06,"MXWDERL",1127.2442
"56440",2018-07-09,"MXWDERL",1127.1896
"56441",2018-07-10,"MXWDERL",1128.6245
"56442",2018-07-11,"MXWDERL",1121.2446
"56443",2018-07-12,"MXWDERL",1124.3897
"56444",2018-07-13,"MXWDERL",1124.1566
"56445",2018-07-16,"MXWDERL",1118.059
"56446",2018-07-17,"MXWDERL",1112.5011
"56447",2018-07-18,"MXWDERL",1110.7133
"56448",2018-07-19,"MXWDERL",1113.3061
"56449",2018-07-20,"MXWDERL",1111.6239
"56450",2018-07-23,"MXWDERL",1110.132
"56451",2018-07-24,"MXWDERL",1113.4129
"56452",2018-07-25,"MXWDERL",1122.227
"56453",2018-07-26,"MXWDERL",1125.0312
"56454",2018-07-27,"MXWDERL",1122.01
"56455",2018-07-30,"MXWDERL",1119.5411
"56456",2018-07-31,"MXWDERL",1130.6784
"56457",2018-08-01,"MXWDERL",1129.3903
"56458",2018-08-02,"MXWDERL",1119.6547
"56459",2018-08-03,"MXWDERL",1126.4436
