date,Name,BDH_Value,Return
7/31/2013,MXWD0RE,271.7807,-0.011733858
8/1/2013,MXWD0RE,272.9175,0.004182784
8/2/2013,MXWD0RE,274.2991,0.005062336
8/5/2013,MXWD0RE,274.2023,-3.53E-04
8/6/2013,MXWD0RE,274.9771,0.002825651
8/7/2013,MXWD0RE,272.3453,-0.009570979
8/8/2013,MXWD0RE,273.4447,0.004036787
8/9/2013,MXWD0RE,274.6427,0.004381142
8/12/2013,MXWD0RE,272.913,-0.006298001
8/13/2013,MXWD0RE,271.9761,-0.003432962
8/14/2013,MXWD0RE,272.7469,0.002834073
8/15/2013,MXWD0RE,268.8099,-0.014434628
8/16/2013,MXWD0RE,266.1023,-0.010072546
8/19/2013,MXWD0RE,263.5472,-0.009601946
8/20/2013,MXWD0RE,264.6749,0.00427893
8/21/2013,MXWD0RE,263.3618,-0.004961181
8/22/2013,MXWD0RE,262.2785,-0.004113353
8/23/2013,MXWD0RE,265.1764,0.011048942
8/26/2013,MXWD0RE,265.5196,0.001294233
8/27/2013,MXWD0RE,263.9047,-0.006082037
8/28/2013,MXWD0RE,261.627,-0.008630767
8/29/2013,MXWD0RE,262.0968,0.001795686
8/30/2013,MXWD0RE,262.2625,6.32E-04
9/2/2013,MXWD0RE,264.2334,0.00751499
9/3/2013,MXWD0RE,263.7167,-0.001955468
9/4/2013,MXWD0RE,264.6297,0.003462048
9/5/2013,MXWD0RE,263.7045,-0.003496206
9/6/2013,MXWD0RE,265.9041,0.008341155
9/9/2013,MXWD0RE,270.8614,0.018643188
9/10/2013,MXWD0RE,272.6561,0.006625898
9/11/2013,MXWD0RE,274.1099,0.005331991
9/12/2013,MXWD0RE,273.3064,-0.002931306
9/13/2013,MXWD0RE,273.1458,-5.88E-04
9/16/2013,MXWD0RE,276.5321,0.012397408
9/17/2013,MXWD0RE,275.9907,-0.00195782
9/18/2013,MXWD0RE,280.8539,0.017620884
9/19/2013,MXWD0RE,285.5517,0.016726846
9/20/2013,MXWD0RE,281.924,-0.012704179
9/23/2013,MXWD0RE,281.1402,-0.002780182
9/24/2013,MXWD0RE,279.1067,-0.007233046
9/25/2013,MXWD0RE,279.1877,2.90E-04
9/26/2013,MXWD0RE,279.5803,0.001406222
9/27/2013,MXWD0RE,279.952,0.001329493
9/30/2013,MXWD0RE,277.1474,-0.010018146
10/1/2013,MXWD0RE,279.3027,0.007776728
10/2/2013,MXWD0RE,279.4123,3.92E-04
10/3/2013,MXWD0RE,277.262,-0.007695796
10/4/2013,MXWD0RE,276.4348,-0.00298346
10/7/2013,MXWD0RE,275.1836,-0.004526203
10/8/2013,MXWD0RE,274.8304,-0.001283507
10/9/2013,MXWD0RE,275.9532,0.004085429
10/10/2013,MXWD0RE,279.8516,0.014127033
10/11/2013,MXWD0RE,282.3223,0.008828608
10/14/2013,MXWD0RE,282.4927,6.04E-04
10/15/2013,MXWD0RE,281.5876,-0.003203977
10/16/2013,MXWD0RE,284.2152,0.009331377
10/17/2013,MXWD0RE,287.9776,0.013237856
10/18/2013,MXWD0RE,288.9436,0.003354428
10/21/2013,MXWD0RE,288.3196,-0.002159591
10/22/2013,MXWD0RE,290.2314,0.006630836
10/23/2013,MXWD0RE,289.2303,-0.003449317
10/24/2013,MXWD0RE,288.6015,-0.002174046
10/25/2013,MXWD0RE,288.7494,5.12E-04
10/28/2013,MXWD0RE,288.2583,-0.001700783
10/29/2013,MXWD0RE,286.45,-0.006273193
10/30/2013,MXWD0RE,285.8933,-0.001943446
10/31/2013,MXWD0RE,284.0016,-0.006616804
11/1/2013,MXWD0RE,283.6135,-0.001366542
11/4/2013,MXWD0RE,284.0606,0.001576441
11/5/2013,MXWD0RE,281.5239,-0.008930137
11/6/2013,MXWD0RE,281.426,-3.48E-04
11/7/2013,MXWD0RE,278.8409,-0.009185718
11/8/2013,MXWD0RE,276.3974,-0.008763062
11/11/2013,MXWD0RE,276.3288,-2.48E-04
11/12/2013,MXWD0RE,276.3221,-2.42E-05
11/13/2013,MXWD0RE,276.1175,-7.40E-04
11/14/2013,MXWD0RE,278.6977,0.009344573
11/15/2013,MXWD0RE,281.1584,0.00882928
11/18/2013,MXWD0RE,281.29,4.68E-04
11/19/2013,MXWD0RE,278.989,-0.00818017
11/20/2013,MXWD0RE,277.0076,-0.007102072
11/21/2013,MXWD0RE,275.6341,-0.004958348
11/22/2013,MXWD0RE,275.5712,-2.28E-04
11/25/2013,MXWD0RE,274.5696,-0.003634632
11/26/2013,MXWD0RE,274.0015,-0.002069056
11/27/2013,MXWD0RE,275.1588,0.0042237
11/28/2013,MXWD0RE,275.7721,0.002228895
11/29/2013,MXWD0RE,274.6274,-0.004150891
12/2/2013,MXWD0RE,272.9131,-0.006242276
12/3/2013,MXWD0RE,272.0511,-0.003158515
12/4/2013,MXWD0RE,270.998,-0.003870964
12/5/2013,MXWD0RE,270.5656,-0.001595584
12/6/2013,MXWD0RE,271.29,0.002677354
12/9/2013,MXWD0RE,272.0038,0.002631133
12/10/2013,MXWD0RE,272.2768,0.001003662
12/11/2013,MXWD0RE,268.1183,-0.01527306
12/12/2013,MXWD0RE,266.3371,-0.006643336
12/13/2013,MXWD0RE,266.643,0.001148544
12/16/2013,MXWD0RE,266.4009,-9.08E-04
12/17/2013,MXWD0RE,266.1528,-9.31E-04
12/18/2013,MXWD0RE,269.7909,0.013669216
12/19/2013,MXWD0RE,268.8816,-0.003370388
12/20/2013,MXWD0RE,270.2761,0.005186298
12/23/2013,MXWD0RE,271.0646,0.002917387
12/24/2013,MXWD0RE,271.2298,6.09E-04
12/25/2013,MXWD0RE,271.1917,-0.000140471
12/26/2013,MXWD0RE,271.713,0.001922256
12/27/2013,MXWD0RE,272.1054,0.001444171
12/30/2013,MXWD0RE,273.5982,0.005486109
12/31/2013,MXWD0RE,273.7341,4.97E-04
1/1/2014,MXWD0RE,273.7408,2.45E-05
1/2/2014,MXWD0RE,272.8976,-0.003080286
1/3/2014,MXWD0RE,273.2399,0.001254317
1/6/2014,MXWD0RE,272.387,-0.003121433
1/7/2014,MXWD0RE,272.0346,-0.001293747
1/8/2014,MXWD0RE,272.7139,0.002497109
1/9/2014,MXWD0RE,272.3504,-0.001332899
1/10/2014,MXWD0RE,274.6192,0.008330445
1/13/2014,MXWD0RE,274.288,-0.001206034
1/14/2014,MXWD0RE,273.3191,-0.003532418
1/15/2014,MXWD0RE,274.6235,0.004772444
1/16/2014,MXWD0RE,274.6385,5.46E-05
1/17/2014,MXWD0RE,274.919,0.001021343
1/20/2014,MXWD0RE,274.0992,-0.002981969
1/21/2014,MXWD0RE,275.3011,0.004384909
1/22/2014,MXWD0RE,276.3502,0.003810737
1/23/2014,MXWD0RE,274.1902,-0.007816169
1/24/2014,MXWD0RE,270.8032,-0.012352739
1/27/2014,MXWD0RE,268.0705,-0.010091092
1/28/2014,MXWD0RE,269.1747,0.004119066
1/29/2014,MXWD0RE,269.0125,-6.03E-04
1/30/2014,MXWD0RE,268.8516,-5.98E-04
1/31/2014,MXWD0RE,269.0815,8.55E-04
2/3/2014,MXWD0RE,266.7547,-0.008647194
2/4/2014,MXWD0RE,265.7932,-0.003604435
2/5/2014,MXWD0RE,266.2395,0.001679125
2/6/2014,MXWD0RE,267.9738,0.00651406
2/7/2014,MXWD0RE,270.754,0.010374895
2/10/2014,MXWD0RE,272.3524,0.005903514
2/11/2014,MXWD0RE,274.0253,0.00614241
2/12/2014,MXWD0RE,275.6351,0.00587464
2/13/2014,MXWD0RE,275.1374,-0.001805648
2/14/2014,MXWD0RE,275.581,0.001612285
2/17/2014,MXWD0RE,276.3685,0.002857599
2/18/2014,MXWD0RE,278.1141,0.006316205
2/19/2014,MXWD0RE,278.7161,0.002164579
2/20/2014,MXWD0RE,277.3299,-0.00497352
2/21/2014,MXWD0RE,277.9229,0.002138248
2/24/2014,MXWD0RE,276.9983,-0.003326822
2/25/2014,MXWD0RE,277.4896,0.001773657
2/26/2014,MXWD0RE,277.4245,-2.35E-04
2/27/2014,MXWD0RE,276.977,-0.001613051
2/28/2014,MXWD0RE,278.2115,0.004457049
3/3/2014,MXWD0RE,276.9317,-0.004600097
3/4/2014,MXWD0RE,279.649,0.009812167
3/5/2014,MXWD0RE,280.0541,0.001448602
3/6/2014,MXWD0RE,281.0343,0.003500038
3/7/2014,MXWD0RE,279.7355,-0.0046215
3/10/2014,MXWD0RE,277.1804,-0.009133985
3/11/2014,MXWD0RE,278.2384,0.003817009
3/12/2014,MXWD0RE,276.4042,-0.006592189
3/13/2014,MXWD0RE,275.7697,-0.002295551
3/14/2014,MXWD0RE,274.2751,-0.00541974
3/17/2014,MXWD0RE,274.3277,1.92E-04
3/18/2014,MXWD0RE,275.8683,0.005615911
3/19/2014,MXWD0RE,273.2237,-0.009586458
3/20/2014,MXWD0RE,270.2961,-0.010715029
3/21/2014,MXWD0RE,272.5939,0.008501048
3/24/2014,MXWD0RE,272.6654,2.62E-04
3/25/2014,MXWD0RE,273.7329,0.003915055
3/26/2014,MXWD0RE,272.8552,-0.00320641
3/27/2014,MXWD0RE,274.7758,0.007038898
3/28/2014,MXWD0RE,277.0166,0.008155012
3/31/2014,MXWD0RE,279.1917,0.007851876
4/1/2014,MXWD0RE,280.3196,0.004039877
4/2/2014,MXWD0RE,282.403,0.007432231
4/3/2014,MXWD0RE,282.287,-4.11E-04
4/4/2014,MXWD0RE,283.744,0.005161414
4/7/2014,MXWD0RE,283.8812,4.84E-04
4/8/2014,MXWD0RE,285.0403,0.004083046
4/9/2014,MXWD0RE,284.288,-0.002639276
4/10/2014,MXWD0RE,283.7367,-0.001939231
4/11/2014,MXWD0RE,281.783,-0.006885609
4/14/2014,MXWD0RE,282.3998,0.002188918
4/15/2014,MXWD0RE,283.3902,0.003507085
4/16/2014,MXWD0RE,285.1845,0.006331553
4/17/2014,MXWD0RE,285.2833,3.46E-04
4/18/2014,MXWD0RE,285.6015,0.001115382
4/21/2014,MXWD0RE,285.5492,-1.83E-04
4/22/2014,MXWD0RE,285.889,0.001189988
4/23/2014,MXWD0RE,285.2525,-0.002226389
4/24/2014,MXWD0RE,285.9701,0.002515666
4/25/2014,MXWD0RE,284.5835,-0.004848759
4/28/2014,MXWD0RE,285.1494,0.00198852
4/29/2014,MXWD0RE,286.1349,0.003456083
4/30/2014,MXWD0RE,286.7853,0.002273054
5/1/2014,MXWD0RE,288.3148,0.005333258
5/2/2014,MXWD0RE,288.7742,0.001593397
5/5/2014,MXWD0RE,288.9411,5.78E-04
5/6/2014,MXWD0RE,289.0978,5.42E-04
5/7/2014,MXWD0RE,290.0369,0.003248382
5/8/2014,MXWD0RE,290.9559,0.003168562
5/9/2014,MXWD0RE,291.1622,7.09E-04
5/12/2014,MXWD0RE,292.1617,0.003432795
5/13/2014,MXWD0RE,293.1546,0.003398461
5/14/2014,MXWD0RE,295.4155,0.007712313
5/15/2014,MXWD0RE,295.5577,4.81E-04
5/16/2014,MXWD0RE,296.0105,0.001532019
5/19/2014,MXWD0RE,294.7195,-0.004361332
5/20/2014,MXWD0RE,293.8416,-0.002978765
5/21/2014,MXWD0RE,292.963,-0.002990046
5/22/2014,MXWD0RE,293.5081,0.001860645
5/23/2014,MXWD0RE,295.807,0.007832493
5/26/2014,MXWD0RE,296.2024,0.001336682
5/27/2014,MXWD0RE,297.1274,0.003122865
5/28/2014,MXWD0RE,296.4148,-0.002398298
5/29/2014,MXWD0RE,297.034,0.002088965
5/30/2014,MXWD0RE,298.0356,0.003372005
6/2/2014,MXWD0RE,298.8877,0.002859054
6/3/2014,MXWD0RE,298.8994,3.91E-05
6/4/2014,MXWD0RE,298.3528,-0.001828709
6/5/2014,MXWD0RE,300.71,0.007900714
6/6/2014,MXWD0RE,301.1192,0.001360779
6/9/2014,MXWD0RE,299.7822,-0.004440102
6/10/2014,MXWD0RE,298.5375,-0.004152014
6/11/2014,MXWD0RE,297.8798,-0.002203073
6/12/2014,MXWD0RE,297.402,-0.001604003
6/13/2014,MXWD0RE,297.3416,-2.03E-04
6/16/2014,MXWD0RE,295.8333,-0.005072617
6/17/2014,MXWD0RE,295.8071,-8.86E-05
6/18/2014,MXWD0RE,296.5641,0.0025591
6/19/2014,MXWD0RE,299.1345,0.008667266
6/20/2014,MXWD0RE,299.6072,0.001580226
6/23/2014,MXWD0RE,298.9017,-0.00235475
6/24/2014,MXWD0RE,298.6447,-8.60E-04
6/25/2014,MXWD0RE,298.9223,9.30E-04
6/26/2014,MXWD0RE,299.9589,0.003467791
6/27/2014,MXWD0RE,300.8632,0.003014746
6/30/2014,MXWD0RE,300.8324,-1.02E-04
7/1/2014,MXWD0RE,301.5454,0.00237009
7/2/2014,MXWD0RE,302.3576,0.002693458
7/3/2014,MXWD0RE,301.627,-0.002416344
7/4/2014,MXWD0RE,301.6458,6.23E-05
7/7/2014,MXWD0RE,302.1998,0.001836591
7/8/2014,MXWD0RE,302.0724,-4.22E-04
7/9/2014,MXWD0RE,301.846,-7.49E-04
7/10/2014,MXWD0RE,302.9694,0.003721765
7/11/2014,MXWD0RE,302.6541,-0.001040699
7/14/2014,MXWD0RE,303.4959,0.002781393
7/15/2014,MXWD0RE,304.1553,0.002172682
7/16/2014,MXWD0RE,305.9383,0.005862137
7/17/2014,MXWD0RE,304.5724,-0.004464626
7/18/2014,MXWD0RE,306.041,0.004821842
7/21/2014,MXWD0RE,305.2868,-0.002464376
7/22/2014,MXWD0RE,306.9031,0.005294366
7/23/2014,MXWD0RE,308.154,0.004075879
7/24/2014,MXWD0RE,308.0304,-4.01E-04
7/25/2014,MXWD0RE,306.5451,-0.004821927
7/28/2014,MXWD0RE,307.75,0.00393058
7/29/2014,MXWD0RE,308.0528,9.84E-04
7/30/2014,MXWD0RE,308.1227,2.27E-04
7/31/2014,MXWD0RE,306.4172,-0.005535133
8/1/2014,MXWD0RE,304.5343,-0.00614489
8/4/2014,MXWD0RE,304.8487,0.001032396
8/5/2014,MXWD0RE,302.2588,-0.00849569
8/6/2014,MXWD0RE,301.5133,-0.002466429
8/7/2014,MXWD0RE,301.6296,3.86E-04
8/8/2014,MXWD0RE,301.0648,-0.001872495
8/11/2014,MXWD0RE,304.586,0.011695821
8/12/2014,MXWD0RE,304.6969,3.64E-04
8/13/2014,MXWD0RE,307.5643,0.009410664
8/14/2014,MXWD0RE,307.6554,2.96E-04
8/15/2014,MXWD0RE,308.1103,0.001478602
8/18/2014,MXWD0RE,309.4358,0.004302031
8/19/2014,MXWD0RE,311.4262,0.006432352
8/20/2014,MXWD0RE,311.9438,0.001662031
8/21/2014,MXWD0RE,312.4854,0.00173621
8/22/2014,MXWD0RE,311.2035,-0.004102272
8/25/2014,MXWD0RE,311.7204,0.001660971
8/26/2014,MXWD0RE,311.4185,-9.68E-04
8/27/2014,MXWD0RE,311.8991,0.001543261
8/28/2014,MXWD0RE,310.4754,-0.004564617
8/29/2014,MXWD0RE,310.7622,9.24E-04
9/1/2014,MXWD0RE,311.2144,0.001455132
9/2/2014,MXWD0RE,311.3204,3.41E-04
9/3/2014,MXWD0RE,313.469,0.006901571
9/4/2014,MXWD0RE,312.4361,-0.003295063
9/5/2014,MXWD0RE,313.3219,0.00283514
9/8/2014,MXWD0RE,312.2514,-0.003416614
9/9/2014,MXWD0RE,310.0764,-0.006965541
9/10/2014,MXWD0RE,306.4734,-0.011619717
9/11/2014,MXWD0RE,306.3775,-3.13E-04
9/12/2014,MXWD0RE,301.4899,-0.015952869
9/15/2014,MXWD0RE,299.8414,-0.005467845
9/16/2014,MXWD0RE,299.6209,-7.35E-04
9/17/2014,MXWD0RE,299.8195,6.63E-04
9/18/2014,MXWD0RE,298.5939,-0.004087793
9/19/2014,MXWD0RE,298.3696,-7.51E-04
9/22/2014,MXWD0RE,296.3914,-0.006630032
9/23/2014,MXWD0RE,295.1,-0.004357076
9/24/2014,MXWD0RE,294.4188,-0.00230837
9/25/2014,MXWD0RE,293.6012,-0.002776997
9/26/2014,MXWD0RE,294.7666,0.00396933
9/29/2014,MXWD0RE,292.973,-0.006084814
9/30/2014,MXWD0RE,291.6642,-0.004467306
10/1/2014,MXWD0RE,291.3021,-0.001241496
10/2/2014,MXWD0RE,289.596,-0.005856806
10/3/2014,MXWD0RE,289.7193,4.26E-04
10/6/2014,MXWD0RE,291.4364,0.005926771
10/7/2014,MXWD0RE,290.9386,-0.001708091
10/8/2014,MXWD0RE,292.3821,0.004961528
10/9/2014,MXWD0RE,293.7901,0.004815616
10/10/2014,MXWD0RE,292.1268,-0.005661525
10/13/2014,MXWD0RE,291.7203,-0.001391519
10/14/2014,MXWD0RE,292.7694,0.003596253
10/15/2014,MXWD0RE,292.0189,-0.002563451
10/16/2014,MXWD0RE,291.2288,-0.002705647
10/17/2014,MXWD0RE,292.5682,0.004599133
10/20/2014,MXWD0RE,295.8749,0.011302322
10/21/2014,MXWD0RE,298.2695,0.008093285
10/22/2014,MXWD0RE,299.2606,0.003322834
10/23/2014,MXWD0RE,300.3803,0.003741555
10/24/2014,MXWD0RE,300.8435,0.001542045
10/27/2014,MXWD0RE,302.3283,0.004935456
10/28/2014,MXWD0RE,303.7264,0.004624443
10/29/2014,MXWD0RE,303.7311,1.55E-05
10/30/2014,MXWD0RE,305.222,0.004908618
10/31/2014,MXWD0RE,309.6413,0.014478969
11/3/2014,MXWD0RE,309.7603,3.84E-04
11/4/2014,MXWD0RE,311.0825,0.004268462
11/5/2014,MXWD0RE,309.0627,-0.006492811
11/6/2014,MXWD0RE,306.3467,-0.008787861
11/7/2014,MXWD0RE,306.0827,-8.62E-04
11/10/2014,MXWD0RE,308.0967,0.006579921
11/11/2014,MXWD0RE,308.0385,-1.89E-04
11/12/2014,MXWD0RE,308.339,9.76E-04
11/13/2014,MXWD0RE,309.4119,0.003479612
11/14/2014,MXWD0RE,309.4004,-3.72E-05
11/17/2014,MXWD0RE,308.6086,-0.002559143
11/18/2014,MXWD0RE,309.7098,0.003568274
11/19/2014,MXWD0RE,308.2204,-0.004809018
11/20/2014,MXWD0RE,307.6479,-0.001857437
11/21/2014,MXWD0RE,309.8432,0.007135755
11/24/2014,MXWD0RE,311.614,0.005715149
11/25/2014,MXWD0RE,312.2391,0.002006007
11/26/2014,MXWD0RE,313.6193,0.00442033
11/27/2014,MXWD0RE,313.1889,-0.001372365
11/28/2014,MXWD0RE,313.9145,0.002316813
12/1/2014,MXWD0RE,312.5461,-0.004359149
12/2/2014,MXWD0RE,313.6656,0.003581872
12/3/2014,MXWD0RE,313.0172,-0.00206717
12/4/2014,MXWD0RE,312.2183,-0.002552256
12/5/2014,MXWD0RE,310.6867,-0.004905542
12/8/2014,MXWD0RE,310.6683,-5.92E-05
12/9/2014,MXWD0RE,310.7939,4.04E-04
12/10/2014,MXWD0RE,309.5933,-0.00386301
12/11/2014,MXWD0RE,308.1266,-0.004737506
12/12/2014,MXWD0RE,306.7624,-0.004427401
12/15/2014,MXWD0RE,302.856,-0.012734286
12/16/2014,MXWD0RE,301.072,-0.005890588
12/17/2014,MXWD0RE,303.7282,0.008822474
12/18/2014,MXWD0RE,306.2172,0.008194827
12/19/2014,MXWD0RE,308.5121,0.007494354
12/22/2014,MXWD0RE,312.7216,0.013644522
12/23/2014,MXWD0RE,311.4889,-0.003941845
12/24/2014,MXWD0RE,311.4693,-6.29E-05
12/25/2014,MXWD0RE,311.4054,-2.05E-04
12/26/2014,MXWD0RE,312.3246,0.002951779
12/29/2014,MXWD0RE,313.8217,0.00479341
12/30/2014,MXWD0RE,313.3197,-0.001599634
12/31/2014,MXWD0RE,310.5162,-0.00894773
1/1/2015,MXWD0RE,310.5162,0
1/2/2015,MXWD0RE,313.2906,0.0089348
1/5/2015,MXWD0RE,312.9451,-0.00110281
1/6/2015,MXWD0RE,312.8465,-3.15E-04
1/7/2015,MXWD0RE,315.3517,0.008007761
1/8/2015,MXWD0RE,317.449,0.00665067
1/9/2015,MXWD0RE,318.6262,0.003708312
1/12/2015,MXWD0RE,320.6857,0.006463687
1/13/2015,MXWD0RE,321.3844,0.002178769
1/14/2015,MXWD0RE,322.1285,0.002315296
1/15/2015,MXWD0RE,323.5319,0.004356646
1/16/2015,MXWD0RE,324.3262,0.00245509
1/19/2015,MXWD0RE,323.7495,-0.001778148
1/20/2015,MXWD0RE,322.8741,-0.002703942
1/21/2015,MXWD0RE,324.023,0.003558353
1/22/2015,MXWD0RE,327.0334,0.009290698
1/23/2015,MXWD0RE,329.1475,0.006464477
1/26/2015,MXWD0RE,329.9307,0.00237948
1/27/2015,MXWD0RE,330.275,0.001043552
1/28/2015,MXWD0RE,328.9551,-0.003996367
1/29/2015,MXWD0RE,327.6368,-0.004007538
1/30/2015,MXWD0RE,323.7718,-0.011796599
2/2/2015,MXWD0RE,325.2285,0.004499157
2/3/2015,MXWD0RE,326.3395,0.00341606
2/4/2015,MXWD0RE,326.2571,-2.52E-04
2/5/2015,MXWD0RE,329.5732,0.01016407
2/6/2015,MXWD0RE,325.0589,-0.013697412
2/9/2015,MXWD0RE,322.791,-0.006976889
2/10/2015,MXWD0RE,323.5935,0.002486129
2/11/2015,MXWD0RE,322.6179,-0.003014894
2/12/2015,MXWD0RE,325.5085,0.008959825
2/13/2015,MXWD0RE,326.7986,0.003963337
2/16/2015,MXWD0RE,326.9455,4.50E-04
2/17/2015,MXWD0RE,326.1906,-0.002308948
2/18/2015,MXWD0RE,327.6278,0.004406013
2/19/2015,MXWD0RE,324.6591,-0.009061197
2/20/2015,MXWD0RE,326.2314,0.004842926
2/23/2015,MXWD0RE,328.0296,0.005512038
2/24/2015,MXWD0RE,324.755,-0.009982636
2/25/2015,MXWD0RE,326.092,0.00411695
2/26/2015,MXWD0RE,324.3042,-0.005482502
2/27/2015,MXWD0RE,324.6449,0.001050557
3/2/2015,MXWD0RE,325.7247,0.003326096
3/3/2015,MXWD0RE,325.2939,-0.001322589
3/4/2015,MXWD0RE,322.3096,-0.009174165
3/5/2015,MXWD0RE,321.9595,-0.001086223
3/6/2015,MXWD0RE,316.0825,-0.018253849
3/9/2015,MXWD0RE,314.2142,-0.005910799
3/10/2015,MXWD0RE,311.849,-0.007527349
3/11/2015,MXWD0RE,312.1427,9.42E-04
3/12/2015,MXWD0RE,316.1142,0.012723347
3/13/2015,MXWD0RE,315.8492,-8.38E-04
3/16/2015,MXWD0RE,317.8868,0.00645118
3/17/2015,MXWD0RE,316.9939,-0.002808862
3/18/2015,MXWD0RE,320.5937,0.011356054
3/19/2015,MXWD0RE,322.2935,0.005302038
3/20/2015,MXWD0RE,327.6986,0.016770738
3/23/2015,MXWD0RE,328.4069,0.002161437
3/24/2015,MXWD0RE,328.3769,-9.14E-05
3/25/2015,MXWD0RE,326.3232,-0.006254094
3/26/2015,MXWD0RE,323.8808,-0.007484604
3/27/2015,MXWD0RE,325.217,0.004125592
3/30/2015,MXWD0RE,326.7515,0.004718388
3/31/2015,MXWD0RE,323.798,-0.009038979
4/1/2015,MXWD0RE,324.7434,0.002919722
4/2/2015,MXWD0RE,327.4617,0.008370609
4/3/2015,MXWD0RE,327.7361,8.38E-04
4/6/2015,MXWD0RE,330.4426,0.008258169
4/7/2015,MXWD0RE,328.2937,-0.006503096
4/8/2015,MXWD0RE,330.4652,0.006614504
4/9/2015,MXWD0RE,329.435,-0.003117424
4/10/2015,MXWD0RE,329.9779,0.001647973
4/13/2015,MXWD0RE,328.4608,-0.004597581
4/14/2015,MXWD0RE,329.7778,0.004009611
4/15/2015,MXWD0RE,328.0917,-0.005112837
4/16/2015,MXWD0RE,330.1625,0.00631165
4/17/2015,MXWD0RE,328.8306,-0.004034074
4/20/2015,MXWD0RE,327.5125,-0.004008447
4/21/2015,MXWD0RE,328.0676,0.001694897
4/22/2015,MXWD0RE,329.3613,0.003943395
4/23/2015,MXWD0RE,329.5087,4.48E-04
4/24/2015,MXWD0RE,330.5859,0.003269109
4/27/2015,MXWD0RE,331.8953,0.003960846
4/28/2015,MXWD0RE,332.1297,7.06E-04
4/29/2015,MXWD0RE,328.611,-0.010594355
4/30/2015,MXWD0RE,326.1122,-0.007604128
5/1/2015,MXWD0RE,326.1598,1.46E-04
5/4/2015,MXWD0RE,327.7885,0.004993565
5/5/2015,MXWD0RE,323.5325,-0.012983982
5/6/2015,MXWD0RE,321.7319,-0.005565438
5/7/2015,MXWD0RE,320.9998,-0.002275497
5/8/2015,MXWD0RE,326.2261,0.016281319
5/11/2015,MXWD0RE,324.2751,-0.005980515
5/12/2015,MXWD0RE,323.4901,-0.002420784
5/13/2015,MXWD0RE,323.3081,-5.63E-04
5/14/2015,MXWD0RE,326.4452,0.009703128
5/15/2015,MXWD0RE,329.5197,0.00941812
5/18/2015,MXWD0RE,327.8646,-0.005022765
5/19/2015,MXWD0RE,327.5104,-0.001080324
5/20/2015,MXWD0RE,327.2148,-9.03E-04
5/21/2015,MXWD0RE,326.5347,-0.002078451
5/22/2015,MXWD0RE,326.5663,9.68E-05
5/25/2015,MXWD0RE,326.7164,4.60E-04
5/26/2015,MXWD0RE,324.6182,-0.006422083
5/27/2015,MXWD0RE,325.1226,0.001553825
5/28/2015,MXWD0RE,323.1095,-0.006191818
5/29/2015,MXWD0RE,320.0362,-0.009511636
6/1/2015,MXWD0RE,321.946,0.00596745
6/2/2015,MXWD0RE,320.153,-0.005569257
6/3/2015,MXWD0RE,316.935,-0.010051444
6/4/2015,MXWD0RE,315.2099,-0.005443072
6/5/2015,MXWD0RE,311.0683,-0.013139181
6/8/2015,MXWD0RE,309.9213,-0.003687293
6/9/2015,MXWD0RE,308.5998,-0.004263986
6/10/2015,MXWD0RE,310.7644,0.007014262
6/11/2015,MXWD0RE,312.4046,0.005277953
6/12/2015,MXWD0RE,312.812,0.001304078
6/15/2015,MXWD0RE,311.0805,-0.005535274
6/16/2015,MXWD0RE,311.3794,9.61E-04
6/17/2015,MXWD0RE,311.7498,0.001189546
6/18/2015,MXWD0RE,315.1227,0.010819253
6/19/2015,MXWD0RE,313.7102,-0.004482381
6/22/2015,MXWD0RE,314.541,0.002648304
6/23/2015,MXWD0RE,314.3336,-6.59E-04
6/24/2015,MXWD0RE,313.2396,-0.003480379
6/25/2015,MXWD0RE,311.2493,-0.006353922
6/26/2015,MXWD0RE,310.6289,-0.001993257
6/29/2015,MXWD0RE,304.9411,-0.018310595
6/30/2015,MXWD0RE,306.2306,0.004228685
7/1/2015,MXWD0RE,308.9825,0.008986365
7/2/2015,MXWD0RE,309.5989,0.001994935
7/3/2015,MXWD0RE,308.534,-0.003439612
7/6/2015,MXWD0RE,306.5621,-0.006391192
7/7/2015,MXWD0RE,308.0963,0.005004533
7/8/2015,MXWD0RE,303.796,-0.013957649
7/9/2015,MXWD0RE,305.9736,0.007167968
7/10/2015,MXWD0RE,308.5819,0.008524592
7/13/2015,MXWD0RE,310.8175,0.007244754
7/14/2015,MXWD0RE,312.5489,0.005570471
7/15/2015,MXWD0RE,312.861,9.99E-04
7/16/2015,MXWD0RE,315.9737,0.009949147
7/17/2015,MXWD0RE,315.5146,-0.001452969
7/20/2015,MXWD0RE,315.4944,-6.40E-05
7/21/2015,MXWD0RE,315.1341,-0.001142017
7/22/2015,MXWD0RE,314.1766,-0.003038389
7/23/2015,MXWD0RE,312.7373,-0.004581181
7/24/2015,MXWD0RE,312.4271,-9.92E-04
7/27/2015,MXWD0RE,311.4806,-0.003029507
7/28/2015,MXWD0RE,311.6895,6.71E-04
7/29/2015,MXWD0RE,312.8243,0.003640803
7/30/2015,MXWD0RE,311.9224,-0.002883088
7/31/2015,MXWD0RE,314.1212,0.007049189
8/3/2015,MXWD0RE,313.7156,-0.001291221
8/4/2015,MXWD0RE,314.2832,0.001809282
8/5/2015,MXWD0RE,313.8667,-0.001325238
8/6/2015,MXWD0RE,313.731,-4.32E-04
